k_151,m_368,mir,{is_included_in}
k_151,m_369,mir,{includes}
k_151,m_366,inferred,{is_included_in}
k_151,m_367,inferred,{disjoint}
k_151,m_364,inferred,{is_included_in}
k_151,m_365,inferred,{disjoint}
k_151,m_362,inferred,{is_included_in}
k_151,m_363,inferred,{disjoint}
k_151,m_360,inferred,{is_included_in}
k_151,m_361,inferred,{disjoint}
k_151,m_348,inferred,{is_included_in}
k_151,m_349,inferred,{disjoint}
k_151,m_357,inferred,{disjoint}
k_151,m_356,inferred,{is_included_in}
k_151,m_355,inferred,{disjoint}
k_151,m_354,inferred,{is_included_in}
k_151,m_353,inferred,{disjoint}
k_151,m_352,inferred,{equals is_included_in}
k_151,m_351,inferred,{disjoint}
k_151,m_350,inferred,{disjoint}
k_151,m_371,mir,{overlaps}
k_151,m_370,mir,{overlaps}
k_151,m_372,inferred,{disjoint}
k_151,m_359,inferred,{disjoint}
k_151,m_358,inferred,{is_included_in}
k_150,m_368,inferred,{is_included_in}
k_150,m_369,inferred,{disjoint}
k_150,m_366,inferred,{is_included_in}
k_150,m_367,inferred,{disjoint}
k_150,m_364,inferred,{is_included_in}
k_150,m_365,inferred,{disjoint}
k_150,m_362,inferred,{is_included_in}
k_150,m_363,inferred,{disjoint}
k_150,m_360,inferred,{is_included_in}
k_150,m_361,inferred,{disjoint}
k_150,m_348,inferred,{is_included_in}
k_150,m_349,inferred,{disjoint}
k_150,m_357,inferred,{disjoint}
k_150,m_356,inferred,{is_included_in}
k_150,m_355,inferred,{disjoint}
k_150,m_354,inferred,{is_included_in}
k_150,m_353,inferred,{disjoint}
k_150,m_352,inferred,{is_included_in}
k_150,m_351,inferred,{disjoint}
k_150,m_350,inferred,{disjoint}
k_150,m_371,mir,{overlaps}
k_150,m_370,mir,{is_included_in}
k_150,m_372,mir,{includes}
k_150,m_359,inferred,{disjoint}
k_150,m_358,inferred,{is_included_in}
k_153,m_368,inferred,{is_included_in}
k_153,m_369,inferred,{disjoint}
k_153,m_366,inferred,{is_included_in}
k_153,m_367,inferred,{disjoint}
k_153,m_364,inferred,{is_included_in}
k_153,m_365,inferred,{disjoint}
k_153,m_362,inferred,{is_included_in}
k_153,m_363,inferred,{disjoint}
k_153,m_360,inferred,{is_included_in}
k_153,m_361,inferred,{disjoint}
k_153,m_348,inferred,{is_included_in}
k_153,m_349,inferred,{disjoint}
k_153,m_357,inferred,{disjoint}
k_153,m_356,inferred,{is_included_in}
k_153,m_355,inferred,{disjoint}
k_153,m_354,inferred,{is_included_in}
k_153,m_353,inferred,{disjoint}
k_153,m_352,inferred,{is_included_in}
