k_151,c_11,inferred,{disjoint}
k_151,c_10,inferred,{disjoint}
k_151,c_13,mir,{overlaps}
k_151,c_12,inferred,{is_included_in}
k_151,c_15,mir,{includes}
k_151,c_14,mir,{includes}
k_151,c_17,inferred,{disjoint}
k_151,c_16,inferred,{disjoint}
k_151,c_1,inferred,{is_included_in}
k_151,c_3,inferred,{disjoint}
k_151,c_2,inferred,{disjoint}
k_151,c_5,inferred,{disjoint}
k_151,c_4,inferred,{disjoint}
k_151,c_7,inferred,{disjoint}
k_151,c_6,inferred,{disjoint}
k_151,c_9,inferred,{disjoint}
k_151,c_8,inferred,{disjoint}
k_150,c_11,inferred,{disjoint}
k_150,c_10,inferred,{disjoint}
k_150,c_13,inferred,{is_included_in}
k_150,c_12,inferred,{is_included_in}
k_150,c_15,inferred,{disjoint}
k_150,c_14,inferred,{disjoint}
k_150,c_17,inferred,{disjoint}
k_150,c_16,inferred,{disjoint}
k_150,c_1,inferred,{is_included_in}
k_150,c_3,inferred,{disjoint}
k_150,c_2,inferred,{disjoint}
k_150,c_5,inferred,{disjoint}
k_150,c_4,inferred,{disjoint}
k_150,c_7,inferred,{disjoint}
k_150,c_6,inferred,{disjoint}
k_150,c_9,inferred,{disjoint}
k_150,c_8,inferred,{disjoint}
k_153,c_11,inferred,{disjoint}
k_153,c_10,inferred,{disjoint}
k_153,c_13,mir,{overlaps}
k_153,c_12,inferred,{is_included_in}
k_153,c_15,mir,{includes}
k_153,c_14,mir,{includes}
k_153,c_17,inferred,{disjoint}
k_153,c_16,inferred,{disjoint}
k_153,c_1,inferred,{is_included_in}
k_153,c_3,inferred,{disjoint}
k_153,c_2,inferred,{disjoint}
k_153,c_5,inferred,{disjoint}
k_153,c_4,inferred,{disjoint}
k_153,c_7,inferred,{disjoint}
k_153,c_6,inferred,{disjoint}
k_153,c_9,inferred,{disjoint}
k_153,c_8,inferred,{disjoint}
k_152,c_11,inferred,{disjoint}
k_152,c_10,inferred,{disjoint}
k_152,c_13,mir,{is_included_in}
k_152,c_12,inferred,{is_included_in}
k_152,c_15,inferred,{disjoint}
k_152,c_14,inferred,{disjoint}
k_152,c_17,inferred,{disjoint}
k_152,c_16,inferred,{disjoint}
k_152,c_1,inferred,{is_included_in}
k_152,c_3,inferred,{disjoint}
k_152,c_2,inferred,{disjoint}
k_152,c_5,inferred,{disjoint}
